1	127006554	127006618	PCAT1_6
1	127292811	127292862	PCAT1_7
1	127006554	127006618	PCAT1_3
1	127013302	127013774	PCAT1_4
1	127049237	127049300	PCAT1_5
1	127292811	127292876	PCAT1_6
1	127006554	127007923	PCAT1_3
1	127006554	127006618	PCAT1_4
1	127013302	127013713	PCAT1_5
1	127006554	127006618	PCAT1_4
1	127064047	127064901	PCAT1_5
1	127006554	127006618	PCAT1_4
1	127013302	127013774	PCAT1_5
1	127339280	127339435	PCAT1_6
1	127398892	127399211	PCAT1_7
1	126985963	126986049	PCAT1_1
1	127006554	127006618	PCAT1_2
1	127013302	127013774	PCAT1_3
1	127019643	127020423	PCAT1_4
1	127013153	127013774	PCAT1_1
1	127019643	127021014	PCAT1_2
1	127292811	127292963	PCAT1_1
1	127301358	127301470	PCAT1_2
1	127311519	127311716	PCAT1_3
1	127322072	127322226	PCAT1_4
1	127339280	127339435	PCAT1_5
1	127322203	127322226	PCAT1_1
1	127339280	127340717	PCAT1_2
1	127322204	127322226	PCAT1_1
1	127339280	127339435	PCAT1_2
1	127398892	127399018	PCAT1_3
1	127403579	127403804	PCAT1_4
1	127404297	127404409	PCAT1_5
1	127408752	127409031	PCAT1_6
1	127414887	127415022	PCAT1_7
1	127415442	127415672	PCAT1_8
1	127418772	127419050	PCAT1_9
1	127082120	127082221	CASC19_1
1	127078969	127079133	CASC19_2
1	127076825	127076910	CASC19_3
1	127072693	127072918	CASC19_4
1	127218809	127218967	CASC19_1
1	127188044	127188115	CASC19_2
1	127187784	127187884	CASC19_3
1	127149615	127149672	CASC19_4
1	127148796	127148918	CASC19_5
1	127143762	127143919	CASC19_6
1	127141473	127141571	CASC19_7
1	127140743	127140858	CASC19_8
1	127116659	127116965	CASC19_9
1	127202041	127202132	CASC19_1
1	127188044	127188115	CASC19_2
1	127187784	127187884	CASC19_3
1	127174189	127174364	CASC19_4
1	127161921	127162084	CASC19_5
1	127149615	127149672	CASC19_6
1	127148796	127148918	CASC19_7
1	127143762	127144126	CASC19_8
1	127141473	127141571	CASC19_9
1	127140743	127140858	CASC19_10
1	127140275	127140449	CASC19_11
1	127203162	127203227	CASC19_1
1	127202041	127202152	CASC19_2
1	127197474	127197564	CASC19_3
1	127188044	127188115	CASC19_4
1	127187796	127187884	CASC19_5
1	127174189	127174364	CASC19_6
1	127168897	127169117	CASC19_7
1	127164437	127164526	CASC19_8
1	127161921	127162084	CASC19_9
1	127152870	127153344	CASC19_10
1	127218809	127219237	CASC19_1
1	127168897	127169117	CASC19_2
1	127161578	127162084	CASC19_3
1	127205346	127205432	CASC19_1
1	127203162	127203220	CASC19_2
1	127202041	127202152	CASC19_3
1	127188044	127188115	CASC19_4
1	127187784	127187884	CASC19_5
1	127174189	127174364	CASC19_6
1	127168897	127169117	CASC19_7
1	127164437	127164526	CASC19_8
1	127161583	127162084	CASC19_9
1	127202041	127202237	CASC19_1
1	127174189	127174364	CASC19_2
1	127168137	127169117	CASC19_3
1	127223537	127223666	CASC19_1
1	127218809	127218919	CASC19_2
1	127174189	127174364	CASC19_3
1	127168358	127169117	CASC19_4
1	127203162	127203198	CASC19_1
1	127202041	127202152	CASC19_2
1	127188044	127188115	CASC19_3
1	127187784	127187884	CASC19_4
1	127174189	127174364	CASC19_5
1	127168359	127169117	CASC19_6
1	127205346	127205522	CASC19_1
1	127203162	127203220	CASC19_2
1	127188044	127188115	CASC19_3
1	127187784	127187884	CASC19_4
1	127174189	127174364	CASC19_5
1	127168405	127169117	CASC19_6
1	127205346	127205395	CASC19_1
1	127203162	127203220	CASC19_2
1	127202041	127202152	CASC19_3
1	127201017	127201123	CASC19_4
1	127197474	127197564	CASC19_5
1	127174189	127174364	CASC19_6
1	127168421	127169117	CASC19_7
1	127205346	127205467	CASC19_1
1	127203162	127203220	CASC19_2
1	127202041	127202152	CASC19_3
1	127188044	127188115	CASC19_4
1	127187784	127187884	CASC19_5
1	127174189	127174364	CASC19_6
1	127168897	127169117	CASC19_7
1	127168421	127168771	CASC19_8
1	127218814	127218968	CASC19_1
1	127203162	127203220	CASC19_2
1	127202041	127202152	CASC19_3
1	127188044	127188115	CASC19_4
1	127187784	127187884	CASC19_5
1	127184826	127185770	CASC19_6
1	127174189	127174364	CASC19_7
1	127168675	127169117	CASC19_8
1	127218809	127218842	CASC19_1
1	127203162	127203220	CASC19_2
1	127202041	127202152	CASC19_3
1	127197474	127197564	CASC19_4
1	127188044	127188115	CASC19_5
1	127187784	127187884	CASC19_6
1	127184826	127185770	CASC19_7
1	127174189	127174364	CASC19_8
1	127168698	127169117	CASC19_9
1	127206581	127206838	CASC19_1
1	127205346	127205612	CASC19_2
1	127203162	127203220	CASC19_3
1	127202041	127202152	CASC19_4
1	127197474	127197564	CASC19_5
1	127174189	127174364	CASC19_6
1	127168830	127169117	CASC19_7
1	127208856	127209635	CASC19_1
1	127208145	127208202	CASC19_2
1	127203162	127203220	CASC19_3
1	127202041	127202152	CASC19_4
1	127188044	127188115	CASC19_5
1	127187784	127187884	CASC19_6
1	127186162	127186233	CASC19_7
1	127180361	127180487	CASC19_8
1	127218809	127219123	CASC19_1
1	127202041	127202152	CASC19_2
1	127189909	127189982	CASC19_3
1	127188044	127188115	CASC19_4
1	127187784	127187884	CASC19_5
1	127184738	127185770	CASC19_6
1	127218809	127219395	CASC19_1
1	127197474	127197564	CASC19_2
1	127188044	127188115	CASC19_3
1	127187784	127187884	CASC19_4
1	127184749	127185770	CASC19_5
1	127205346	127205596	CASC19_1
1	127203162	127203220	CASC19_2
1	127202041	127202152	CASC19_3
1	127188044	127188115	CASC19_4
1	127187784	127187884	CASC19_5
1	127184754	127185770	CASC19_6
1	127205346	127205721	CASC19_1
1	127203162	127203220	CASC19_2
1	127202041	127202152	CASC19_3
1	127197474	127197564	CASC19_4
1	127188044	127188115	CASC19_5
1	127187784	127187884	CASC19_6
1	127185016	127185770	CASC19_7
1	127218809	127218852	CASC19_1
1	127205346	127205445	CASC19_2
1	127203162	127203220	CASC19_3
1	127202041	127202152	CASC19_4
1	127201017	127201173	CASC19_5
1	127197474	127197564	CASC19_6
1	127188044	127188115	CASC19_7
1	127187784	127187884	CASC19_8
1	127185021	127185770	CASC19_9
1	127218809	127219127	CASC19_1
1	127203162	127203220	CASC19_2
1	127202041	127202152	CASC19_3
1	127188044	127188115	CASC19_4
1	127187784	127187884	CASC19_5
1	127185023	127185770	CASC19_6
1	127205346	127206123	CASC19_1
1	127203162	127203220	CASC19_2
1	127202041	127202152	CASC19_3
1	127197474	127197564	CASC19_4
1	127189909	127189982	CASC19_5
1	127188044	127188115	CASC19_6
1	127187784	127187884	CASC19_7
1	127185525	127185770	CASC19_8
1	127218809	127218888	CASC19_1
1	127203162	127203220	CASC19_2
1	127202041	127202152	CASC19_3
1	127197474	127197564	CASC19_4
1	127189909	127189982	CASC19_5
1	127188044	127188115	CASC19_6
1	127187784	127187884	CASC19_7
1	127185525	127186233	CASC19_8
1	127224399	127224436	CASC19_1
1	127223537	127223644	CASC19_2
1	127203162	127203220	CASC19_3
1	127202041	127202152	CASC19_4
1	127197474	127197564	CASC19_5
1	127188044	127188115	CASC19_6
1	127187784	127187884	CASC19_7
1	127185528	127185770	CASC19_8
1	127218809	127218968	CASC19_1
1	127208856	127209717	CASC19_2
1	127208605	127208682	CASC19_3
1	127203162	127203220	CASC19_4
1	127202041	127202152	CASC19_5
1	127188044	127188115	CASC19_6
1	127187784	127187884	CASC19_7
1	127185606	127185770	CASC19_8
1	127202041	127202080	CASC19_1
1	127186796	127187884	CASC19_2
1	127218809	127219238	CASC19_1
1	127204411	127209717	CASC19_2
1	127224399	127224477	CASC19_1
1	127222313	127223666	CASC19_2
1	127227398	127227541	CASC19_1
1	127224534	127224684	CASC19_2
1	127222321	127223666	CASC19_3
