1	126948401	127419050	PCAT1
1	127072693	127227541	CASC19
1	127079873	127092600	PRNCR1
1	127289816	127482139	CASC8
1	127322182	127420066	POU5F1B
1	127400398	127402150	CCAT2
1	127686342	127738987	CASC11
1	127735433	127742951	MYC
1	127794525	127818302	PVT1
2	141393456	141432454	PTP4A3
2	141433828	141507230	MROH5
2	142212079	142403182	TSNARE1
2	142449429	142545009	ADGRB1
2	142611048	142614479	ARC
2	142657459	142681968	JRK
2	142670307	142682725	PSCA
2	142700110	142705127	LY6K
2	142701856	142727016	LNCOC1
2	142727222	142736927	THEM6
2	142740948	142742406	SLURP1
2	142750149	142752532	LYPD2
2	142764333	142778224	LYNX1-SLURP2
2	142764337	142769828	SLURP2
2	142771196	142777810	LYNX1
2	142784881	142786539	LY6D
2	142834246	142916506	GML
2	142872353	142879846	CYP11B1
2	142910558	142917843	CYP11B2
2	142981737	143018437	LY6E-DT
2	143017981	143023832	LY6E
2	143039208	143060684	C8orf31
2	143080456	143083001	LY6L
2	143157913	143160711	LY6H
2	143213217	143217170	GPIHBP1
2	143246820	143262705	ZFP41
2	143267432	143276931	GLI4
2	143280160	143281690	MINCR
2	143289675	143299952	ZNF696
2	143304383	143359979	TOP1MT
2	143366630	143368548	RHPN1-AS1
2	143368875	143384221	RHPN1
2	143417678	143419150	MAFA-AS1
2	143419181	143430732	MAFA
2	143437658	143514289	ZC3H3
