1	86547077	86580754	CLCA4
1	86571180	86696311	CLCA4-AS1
1	86704569	86748184	SH3GLB1
1	86862444	86914424	SELENOF
1	86914634	87109982	HS2ST1
1	87129764	87169198	LINC01140
1	87212668	87264741	LINC02801
1	87328879	87348923	LMO4
1	87353520	87371683	LINC01364
1	87620802	87714703	PKN2-AS1
2	93583053	93847150	BCAR3
2	93592198	93605573	BCAR3-AS1
2	93866283	93879918	DNTTIP2
2	93885198	93909456	GCLM
2	93992833	94121148	ABCA4
2	94148987	94275068	ARHGAP29
2	94247818	94411036	ARHGAP29-AS1
2	94302037	94303022	GAPDHP29
2	94418388	94518666	ABCD3
2	94529172	94541759	F3
2	94613813	94855426	SLC44A3-AS1
2	94820341	94895246	SLC44A3
2	94896948	94927223	CNN3
2	94974404	95072951	ALG14
2	95061595	95067545	ALG14-AS1
2	95117354	95197607	TLCD4
2	95117922	95247225	TLCD4-RWDD3
2	95234209	95247225	RWDD3
2	95310927	95318263	LINC01760
2	95351250	95352676	LINC01650
2	95474736	95479356	LINC01761
2	95510058	95589266	LINC02607
3	109144457	109146237	KIAA1324
