1	86547077	86547278	CLCA4_1
1	86559931	86560072	CLCA4_2
1	86560210	86560358	CLCA4_3
1	86563660	86563769	CLCA4_4
1	86565273	86565451	CLCA4_5
1	86565801	86566020	CLCA4_6
1	86567423	86567651	CLCA4_7
1	86571076	86571254	CLCA4_8
1	86572613	86572720	CLCA4_9
1	86574539	86574755	CLCA4_10
1	86575331	86575599	CLCA4_11
1	86577901	86578072	CLCA4_12
1	86579353	86579587	CLCA4_13
1	86579941	86580754	CLCA4_14
1	86694303	86696311	CLCA4-AS1_1
1	86693162	86693290	CLCA4-AS1_2
1	86589357	86589403	CLCA4-AS1_3
1	86584968	86585043	CLCA4-AS1_4
1	86571263	86571408	CLCA4-AS1_5
1	86704569	86704971	SH3GLB1_1
1	86715723	86715865	SH3GLB1_2
1	86719506	86719635	SH3GLB1_3
1	86722539	86722673	SH3GLB1_4
1	86724312	86724405	SH3GLB1_5
1	86728402	86728489	SH3GLB1_6
1	86734601	86734691	SH3GLB1_7
1	86735078	86735179	SH3GLB1_8
1	86742207	86742436	SH3GLB1_9
1	86743127	86748176	SH3GLB1_10
1	86704569	86704971	SH3GLB1_1
1	86719506	86719635	SH3GLB1_2
1	86722539	86722673	SH3GLB1_3
1	86724312	86724405	SH3GLB1_4
1	86734601	86734691	SH3GLB1_5
1	86735078	86735179	SH3GLB1_6
1	86742207	86742436	SH3GLB1_7
1	86743127	86748176	SH3GLB1_8
1	86704575	86704971	SH3GLB1_1
1	86715723	86715865	SH3GLB1_2
1	86719506	86719635	SH3GLB1_3
1	86722539	86722673	SH3GLB1_4
1	86724312	86724405	SH3GLB1_5
1	86734601	86734691	SH3GLB1_6
1	86735078	86735179	SH3GLB1_7
1	86742207	86742436	SH3GLB1_8
1	86743127	86748184	SH3GLB1_9
1	86704894	86704971	SH3GLB1_1
1	86715723	86715865	SH3GLB1_2
1	86719506	86719635	SH3GLB1_3
1	86722539	86722673	SH3GLB1_4
1	86724312	86724405	SH3GLB1_5
1	86728402	86728441	SH3GLB1_6
1	86730087	86730111	SH3GLB1_7
1	86734601	86734691	SH3GLB1_8
1	86735078	86735179	SH3GLB1_9
1	86742207	86742436	SH3GLB1_10
1	86743127	86743268	SH3GLB1_11
1	86914027	86914126	SELENOF_1
1	86903280	86903448	SELENOF_2
1	86880661	86880725	SELENOF_3
1	86868052	86868102	SELENOF_4
1	86862444	86863605	SELENOF_5
1	86914027	86914424	SELENOF_1
1	86903280	86903448	SELENOF_2
1	86880692	86880725	SELENOF_3
1	86880661	86880689	SELENOF_4
1	86868052	86868102	SELENOF_5
1	86862446	86863605	SELENOF_6
1	86914027	86914424	SELENOF_1
1	86903280	86903448	SELENOF_2
1	86880692	86880725	SELENOF_3
1	86880661	86880689	SELENOF_4
1	86862446	86863605	SELENOF_5
1	86914027	86914134	SELENOF_1
1	86903280	86903448	SELENOF_2
1	86880661	86880725	SELENOF_3
1	86862724	86863605	SELENOF_4
1	86914027	86914126	SELENOF_1
1	86903280	86903448	SELENOF_2
1	86887155	86887196	SELENOF_3
1	86880661	86880725	SELENOF_4
1	86868052	86868102	SELENOF_5
1	86863300	86863605	SELENOF_6
1	86914634	86915160	HS2ST1_1
1	87072933	87073172	HS2ST1_2
1	87084193	87084279	HS2ST1_3
1	87092530	87092669	HS2ST1_4
1	87097837	87097935	HS2ST1_5
1	87103431	87103589	HS2ST1_6
1	87104469	87109982	HS2ST1_7
1	86914647	86915160	HS2ST1_1
1	87072933	87073172	HS2ST1_2
1	87084193	87084279	HS2ST1_3
1	87092530	87092669	HS2ST1_4
1	87097837	87098445	HS2ST1_5
1	87129764	87129994	LINC01140_1
1	87133613	87133718	LINC01140_2
1	87165388	87165981	LINC01140_3
1	87168135	87168505	LINC01140_4
1	87129869	87129994	LINC01140_1
1	87133613	87136669	LINC01140_2
1	87131954	87132259	LINC01140_1
1	87132663	87132863	LINC01140_2
1	87133613	87133718	LINC01140_3
1	87133964	87136669	LINC01140_4
1	87131974	87133718	LINC01140_1
1	87133964	87134595	LINC01140_2
1	87132002	87132259	LINC01140_1
1	87132611	87132912	LINC01140_2
1	87133613	87133718	LINC01140_3
1	87133964	87136669	LINC01140_4
1	87212704	87212804	LINC02801_1
1	87216932	87217000	LINC02801_2
1	87220182	87220344	LINC02801_3
1	87261207	87264741	LINC02801_4
1	87328879	87329244	LMO4_1
1	87332012	87332251	LMO4_2
1	87339535	87339632	LMO4_3
1	87340046	87340202	LMO4_4
1	87344787	87348923	LMO4_5
1	87331667	87331814	LMO4_1
1	87332012	87332251	LMO4_2
1	87339535	87339632	LMO4_3
1	87340046	87340202	LMO4_4
1	87344787	87345408	LMO4_5
1	87371568	87371683	LINC01364_1
1	87357575	87357678	LINC01364_2
1	87354843	87355198	LINC01364_3
1	87353520	87353867	LINC01364_4
1	87637896	87638056	PKN2-AS1_3
1	87630414	87630497	PKN2-AS1_4
1	87627463	87627534	PKN2-AS1_5
1	87624712	87624794	PKN2-AS1_6
1	87620802	87622207	PKN2-AS1_7
1	87686229	87688728	PKN2-AS1_6
2	93681597	93681837	BCAR3_1
2	93674613	93674941	BCAR3_2
2	93642303	93642343	BCAR3_3
2	93592264	93592393	BCAR3_4
2	93588976	93589419	BCAR3_5
2	93584017	93584121	BCAR3_6
2	93613846	93614097	BCAR3_1
2	93592264	93592393	BCAR3_2
2	93588976	93589419	BCAR3_3
2	93584017	93584121	BCAR3_4
2	93584971	93585082	BCAR3_1
2	93584017	93584121	BCAR3_2
2	93847069	93847150	BCAR3_1
2	93845566	93845712	BCAR3_2
2	93706091	93706142	BCAR3_3
2	93674613	93674941	BCAR3_4
2	93642303	93642343	BCAR3_5
2	93592264	93592393	BCAR3_6
2	93588976	93589419	BCAR3_7
2	93584017	93584121	BCAR3_8
2	93681106	93681370	BCAR3_1
2	93674613	93674941	BCAR3_2
2	93642303	93642343	BCAR3_3
2	93592264	93592393	BCAR3_4
2	93588976	93589419	BCAR3_5
2	93584017	93584121	BCAR3_6
2	93592198	93592508	BCAR3-AS1_1
2	93594372	93594784	BCAR3-AS1_2
2	93592249	93592508	BCAR3-AS1_1
2	93594372	93594449	BCAR3-AS1_2
2	93602137	93602440	BCAR3-AS1_3
2	93594389	93594449	BCAR3-AS1_1
2	93598916	93598990	BCAR3-AS1_2
2	93599160	93599740	BCAR3-AS1_3
2	93879076	93879206	DNTTIP2_1
2	93876267	93877862	DNTTIP2_2
2	93875644	93875783	DNTTIP2_3
2	93873118	93873214	DNTTIP2_4
2	93872071	93872236	DNTTIP2_5
2	93870682	93870792	DNTTIP2_6
2	93866283	93869944	DNTTIP2_7
2	93909037	93909430	GCLM_1
2	93904522	93904588	GCLM_2
2	93901584	93901669	GCLM_3
2	93897838	93897898	GCLM_4
2	93896617	93896820	GCLM_5
2	93894613	93894728	GCLM_6
2	93885198	93889159	GCLM_7
2	93909037	93909456	GCLM_1
2	93901584	93901669	GCLM_2
2	93897838	93897898	GCLM_3
2	93896617	93896820	GCLM_4
2	93894613	93894728	GCLM_5
2	93887033	93889159	GCLM_6
2	94120979	94121148	ABCA4_1
2	94112972	94113066	ABCA4_2
2	94111437	94111579	ABCA4_3
2	94108576	94108716	ABCA4_4
2	94103014	94103142	ABCA4_5
2	94098793	94098991	ABCA4_6
2	94083351	94083441	ABCA4_7
2	94080477	94080718	ABCA4_8
2	94079321	94079461	ABCA4_9
2	94078589	94078706	ABCA4_10
2	94077689	94077887	ABCA4_11
