1	196225778	196609225	KCNT2
1	196652042	196747504	CFH
1	196774794	196795406	CFHR3
1	196819756	196832189	CFHR1
1	196888013	196918713	CFHR4
1	196943737	196959622	CFHR2
1	196977555	197009678	CFHR5
1	197038740	197067267	F13B
1	197084126	197146694	ASPM
1	197153679	197200542	ZBTB41
1	197268203	197478455	CRB1
1	197504747	197775696	DENND1B
1	197746750	197747451	FAM204BP
1	197902629	197907367	C1orf53
1	197911901	197935478	LHX9
1	198156993	198179654	NEK7
3	200027613	200177420	NR5A2
3	200404939	200410056	ZNF281
3	200551496	200620751	KIF14
3	200623895	200669907	DDX59
3	200669506	200694250	DDX59-AS1
3	200739557	200860704	CAMSAP2
3	200872980	200874178	GPR25
3	200891047	200915742	INAVA
3	200969389	201023700	KIF21B
3	201039511	201112451	CACNA1S
3	201113952	201127184	ASCL5
3	201134771	201171574	TMEM9
3	201190823	201228952	IGFN1
3	201283451	201332993	PKP1
3	201359007	201377764	TNNT2
3	201380832	201399915	LAD1
3	201403767	201429866	TNNI1
3	201464277	201469237	PHLDA3
3	201483529	201509456	CSRP1
3	201622884	201826969	NAV1
3	201688258	201829559	IPO9-AS1
3	201829148	201884291	IPO9
3	201888679	201892306	SHISA4
3	201896455	201946588	LMOD1
3	201955502	201970664	TIMM17A
3	201978460	201978595	SNORA70H
3	201982371	202006147	RNPEP
3	201995695	202010463	ELF3-AS1
3	202007944	202017183	ELF3
3	202122916	202133592	GPR37L1
3	202133403	202144743	ARL8A
3	202147012	202161588	PTPN7
3	202193900	202319781	LGR6
3	202331656	202341980	UBE2T
3	202348698	202592706	PPP1R12B
3	202590595	202710454	SYT2
3	202724494	202808487	KDM5B
3	202810953	202812156	PCAT6
3	202878281	202889149	RABIF
3	202891115	202928636	KLHL12
3	202940825	202958572	ADIPOR1
3	202961872	202967275	CYB5R1
3	203007373	203024848	TMEM183A
3	203026497	203078740	PPFIA4
3	203083128	203086012	MYOG
3	203090653	203167405	ADORA1
3	203167810	203175826	MYBPH
3	203178930	203186704	CHI3L1
3	203212826	203273641	CHIT1
3	203305490	203309602	BTG2
3	203340627	203351758	FMOD
3	203475805	203491352	PRELP
3	203494152	203508949	OPTC
3	203626560	203744081	ATP2B4
3	203729580	203729705	SNORA77
3	203765176	203776372	LAX1
3	203795653	203854999	ZC3H11A
3	203795713	203854999	ZBED6
3	203861598	203871152	SNRPE
3	204073114	204127743	SOX13
3	204131061	204152044	ETNK2
3	204141403	204143327	ERLNC1
3	204154818	204190324	REN
3	204190340	204196491	KISS1
3	204198162	204213988	GOLT1A
3	204218852	204377665	PLEKHA6
3	204403380	204411817	PPP1R15B
3	204422627	204494724	PIK3C2B
3	204516378	204558120	MDM4
3	204617169	204685738	LRRN2
3	204828650	205022822	NFASC
3	205042936	205078289	CNTN2
3	205083128	205084460	TMEM81
3	205086141	205122015	RBBP5
3	205142504	205207358	DSTYK
